gene	pvalue	FC	fdr
TMEM41B	0.2013134141341284	0.8337464822475161	1.0
TMEM43	1	1.000709445293543	1.0
TMEM44	1	1.040278520003012	1.0
TMEM45A	1	1.1471639312412958	1.0
TMEM45B	1	1.0348018647442625	1.0
TMEM47	0.04642338918498699	1.450483466788092	0.294328902848478
TMEM50A	0.6452308505127639	1.1893868197491726	1.0
TMEM50B	1	1.1001568367091412	1.0
TMEM51	1	1.064898366424734	1.0
TMEM52	1	1.1367535433034215	1.0
TMEM52B	1	1.0380343167363826	1.0
TMEM53	1	0.9975601119911494	1.0
TMEM54	0.002604423789046098	2.0083290125643907	0.021511444193929048
TMEM59	0.006576120791640792	1.2630295985669053	0.0494582450693181
TMEM59L	0.0012076990515798322	1.364836735385512	0.010752666657608686
TMEM60	1	0.9956583740892363	1.0
TMEM63A	1.072246870030521e-08	1.7118789032718575	3.9260139583294556e-07
TMEM63B	1	1.0826148340608135	1.0
TMEM63C	0.0001667927661748921	1.213366869881846	0.001775217862522061
TMEM64	1	1.0593037598241022	1.0
TMEM65	1	1.062814316712455	1.0
TMEM67	1	0.9571137448101824	1.0
TMEM68	1	0.989266734161546	1.0
TMEM70	1	1.0225733534979178	1.0
TMEM71	1	1.1130229269963705	1.0
TMEM74	1	1.01562920162529	1.0
TMEM79	1	1.050735036171977	1.0
TMEM81	1	1.0151124724285894	1.0
TMEM86A	1	1.0566027003648235	1.0
TMEM86B	1	1.0548310972981145	1.0
TMEM87A	1	1.0029736615596727	1.0
TMEM87B	2.6406342806782758e-05	1.3143672515496712	0.0003393359165892612
TMEM88	1	1.0847093230273992	1.0
TMEM88B	1	1.1009777813403683	1.0
TMEM89	1	1.085041753240817	1.0
TMEM8B	1	1.1571013520000624	1.0
TMEM9	1	1.0604698194236613	1.0
TMEM92	1	1.074628831584088	1.0
TMEM94	1	1.0378318312395094	1.0
TMEM95	1	0.9954195118402305	1.0
TMEM97	1	1.0093392420307172	1.0
TMEM98	0.09829752257831278	0.8365001014915274	0.5847040742561512
TMEM9B	0.00014672054304500299	1.3027749768338641	0.0015791546492994167
TMIE	1	1.0613937725773104	1.0
TMIGD1	1	1.06438622531098	1.0
TMIGD2	1	1.060870670850546	1.0
TMIGD3	4.622575395242691e-08	1.393428341615226	1.243383416945332e-06
TMOD1	4.765541644580094e-10	1.43597388147809	5.402712212614691e-08
TMOD2	1	1.064763487754132	1.0
TMOD3	1	0.9846618147955423	1.0
TMOD4	1	0.9999991975017577	1.0
TMPO	1	1.0863044203227707	1.0
TMPRSS11B	1	1.1764359394379182	1.0
TMPRSS11E	0.0776470080045477	1.2637007130231945	0.4723320578337053
TMPRSS11F	1	1.1525557816056677	1.0
TMPRSS13	1	1.150484373592965	1.0
TMPRSS2	1	1.0387651289105106	1.0
TMPRSS3	0.0008292047227111007	1.2181679186054437	0.007682190242792612
TMPRSS4	1	0.9660033364291749	1.0
TMPRSS5	0.010437759158754943	0.7468067207261964	0.0751764253763503
TMPRSS6	0.0004258552348408973	1.1910525665067644	0.004183385346110355
TMPRSS7	1	1.1096040763264532	1.0
TMPRSS9	1	1.140856899818795	1.0
TMSB15A	0.09057859690274452	0.7120507274770179	0.5432231291522355
TMSB15B	1	0.9934928247504481	1.0
TMSB4X	0.6191864856206181	0.5519073576544848	1.0
TMTC1	1	1.0273953813172059	1.0
TMTC2	1	1.043192310348553	1.0
TMTC3	1	0.9800169186152023	1.0
TMTC4	1	1.0481688023124833	1.0
TMUB1	0.0009129725797697417	1.2988412457378646	0.00835708452953104
TMUB2	1	1.0173505892226764	1.0
TMX1	1	1.152670042405299	1.0
TMX3	1	1.0274301964447907	1.0
TMX4	1	1.075993427258652	1.0
TNF	1	1.1095857135057343	1.0
TNFAIP1	1	1.0073057429297225	1.0
TNFAIP2	1	1.0203121845790655	1.0
TNFAIP3	1	1.0956121237623904	1.0
TNFAIP6	1	1.158616062592862	1.0
TNFAIP8	1	1.0757518363987304	1.0
TNFAIP8L1	1	1.1248446878588125	1.0
TNFRSF10A	1	0.9926537002083766	1.0
TNFRSF10B	1	1.103993608437007	1.0
TNFRSF10C	0.12207505036252705	0.8247710144847618	0.7172202095195687
TNFRSF10D	0.00015648740150702876	1.225118291246064	0.0016736825157687458
TNFRSF11A	1	1.0354477470092542	1.0
TNFRSF11B	1	1.0755371503229982	1.0
TNFRSF12A	4.765541644580094e-10	5.158326223064253	5.402712212614691e-08
TNFRSF13B	1	0.9741539537616345	1.0
TNFRSF13C	1	1.1533096891196724	1.0
TNFRSF18	9.495341726825837e-08	1.3644890127719025	2.2601276069839725e-06
TNFRSF19	0.0006807662019032266	1.2002717500373323	0.00643553225455768
TNFRSF1A	1	1.0536967534559083	1.0
TNFRSF1B	1	1.0963145114136663	1.0
TNFRSF21	1	1.015879126004697	1.0
TNFRSF25	1	1.0146517128796517	1.0
TNFRSF4	1	1.1334798026810382	1.0
TNFRSF8	1	1.0002273348473547	1.0
TNFRSF9	1	1.0621681428255902	1.0
TNFSF10	4.622575395242691e-08	1.5039576723737367	1.243383416945332e-06
TNFSF11	1	1.0221193343352335	1.0
TNFSF13B	2.060262791493089e-06	1.6685549394801003	3.3616547999788625e-05
TNFSF14	1	1.0167128298394885	1.0
TNFSF15	1	0.9091745642978329	1.0
TNFSF4	0.08158659418632859	1.3297208705148973	0.49374567972390626
TNFSF9	1	1.0591955838959892	1.0
TNIK	1	1.040191790402801	1.0
TNIP1	1	1.065882534490967	1.0
TNIP2	1.1866198695004434e-07	1.2679425592542368	2.7187450752551327e-06
TNIP3	1	1.0384416143357347	1.0
TNK1	1	1.165201202748265	1.0
TNK2	1	0.9604347386728539	1.0
TNKS	1	1.1132785655415005	1.0
TNKS1BP1	5.242095809038103e-09	1.2451552216606505	2.431220495676611e-07
TNKS2	1	1.0591569004215442	1.0
TNMD	1	1.0809874534207295	1.0
TNN	1	1.0858128819385233	1.0
TNNC1	1	0.9861061072856941	1.0
TNNC2	1	1.1211379163454647	1.0
TNNI1	1	0.962214803370925	1.0
TNNI2	1	0.9873179253330802	1.0
TNNI3	1	1.0299833193114811	1.0
TNNT1	0.038164276973597304	1.5039410644155882	0.2477117298901216
TNNT3	1	1.0308970911335578	1.0
TNPO1	0.32859672472173995	0.773655425217378	1.0
TNPO2	1	0.9035668022353406	1.0
TNPO3	1	1.0092152183259469	1.0
TNR	1	1.0388117478638175	1.0
TNRC18	1	1.0450444261415128	1.0
TNRC6A	1	1.0334411872804539	1.0
TNRC6B	0.00013746407409311173	1.2163662802017372	0.0014889509228556794
TNRC6C	1	0.9785846901413973	1.0
TNS1	1	1.0672797930488063	1.0
TNS2	1	1.145516593534151	1.0
TNS3	1	1.1628507684518163	1.0
TNS4	1	0.9286810005353833	1.0
TNXB	1	0.9618577710929713	1.0
TOB1	0.00778827919881454	1.2246185572585009	0.05764004503764823
TOB2	1	1.017562814599322	1.0
TOGARAM2	1	1.1536269568218283	1.0
TOLLIP	1	1.0680567999630586	1.0
TOM1	1.1913854111450234e-10	1.4340267897781194	3.039025619595764e-08
TOM1L1	1.429662493374028e-09	2.5357700082050667	1.0832170525291832e-07
TOM1L2	1	1.0924326891234286	1.0
TOMM20	1	1.0160441090161896	1.0
TOMM22	1	0.9955480541183378	1.0
TOMM34	1	0.9753120461742744	1.0
TOMM40	1	1.1351249435016681	1.0
TOMM40L	0.009482430444848174	1.36085152111792	0.06894470211800537
TOMM7	1	1.0660740881956023	1.0
TOMM70	1	1.094841467235793	1.0
TONSL	1	0.9897636443877864	1.0
TOP1	1	1.0682826918962611	1.0
TOP1MT	1	1.0823474789744405	1.0
TOP2A	1	0.8833403016932527	1.0
TOP2B	1	1.0240417841313216	1.0
TOP3A	1	1.1097369511514956	1.0
TOP3B	1	0.973483192100733	1.0
TOPAZ1	1	0.995751454683498	1.0
TOPBP1	1	1.0526506641691455	1.0
TOR1A	1	1.0158806869576995	1.0
TOR1AIP1	1	1.015195670354779	1.0
TOR1AIP2	1	1.0784677553148423	1.0
TOR1B	1	1.0166183177274042	1.0
TOR2A	1	0.9390498312280169	1.0
TOR3A	1	1.174770744624015	1.0
TOR4A	5.242095809038103e-09	1.2874239898390971	2.431220495676611e-07
TOX	1	1.094889677814289	1.0
TOX2	1	1.1109533015006599	1.0
TOX3	1	1.142136446268917	1.0
TOX4	0.01747983185694143	0.6774560151632029	0.12099901699253214
TP53	1	1.0893403088894307	1.0
TP53AIP1	1	1.0791423299478642	1.0
TP53BP1	1	1.036468598686922	1.0
TP53BP2	1	1.101512980249973	1.0
TP53I11	1	1.1533110758931635	1.0
TP53RK	1	0.9018137630362361	1.0
TP63	1	1.0556420480825661	1.0
TP73	1	1.0729146591869514	1.0
TPBG	0.0671384022728293	1.335993281496523	0.41184498869164426
TPCN1	1	1.060883156225914	1.0
TPCN2	1	1.0229810366649683	1.0
TPD52	1	1.1887022621429268	1.0
TPD52L1	0.00014672054304500299	1.3402533261777156	0.0015791546492994167
TPD52L2	1	0.9959485421992895	1.0
TPD52L3	1	0.91547080426541	1.0
TPGS1	1	1.08041664860782	1.0
TPGS2	1	1.0264132638202885	1.0
TPH1	1	1.0029118388418594	1.0
TPH2	1	1.0625406970170854	1.0
TPI1	1	1.1503168170188072	1.0
TPK1	1	1.111331312498829	1.0
TPM1	1	1.0192010707255823	1.0
TPM2	0.0006473437904102108	1.21750400223207	0.00614996692255014
TPM3	1	1.0151883009050078	1.0
TPM4	5.078065865631656e-05	1.2103854649438162	0.0006119669139645078
TPMT	0.007532065690082206	0.6789764435852124	0.05593317097850954
TPP1	1	1.1725631019592153	1.0
TPP2	1	1.012250725813267	1.0
TPPP	1.429662493374028e-09	1.4989068130365213	1.0832170525291832e-07
TPPP3	2.704444883299203e-08	4.8407770315733005	8.068524159628519e-07
TPR	1	1.07328169543635	1.0
TPRA1	1	1.062335468037609	1.0
TPRG1	1	1.0623739669795447	1.0
TPRG1L	1	1.0094330114155148	1.0
TPRKB	1	1.061784959892055	1.0
TPRN	1	1.0722003046781319	1.0
TPRX1	1	0.8587309773086971	1.0
TPRX2	1	1.0657628870178597	1.0
TPSD1	1	1.0471751304070438	1.0
TPSG1	1	1.0515014257250086	1.0
TPST1	1	1.0468274905495696	1.0
TPST2	1	1.0242871162244458	1.0
TPTE2	0.00011256388072309852	1.2367596612287557	0.0012429943683023254
TRA2A	1	1.087097836524477	1.0
TRA2B	1	0.9565751395083506	1.0
TRABD	1	1.1071117183468355	1.0
TRABD2A	0.0030507215296026687	1.253269757436956	0.024835794154557896
TRABD2B	1	0.9799547209174114	1.0
TRADD	1	1.169750545975428	1.0
TRAF1	1	1.1426177727273565	1.0
TRAF2	1	1.063471179591281	1.0
TRAF3	1	1.0966509663118356	1.0
TRAF3IP1	1	1.0414616996725685	1.0
TRAF3IP2	2.1969146981514233e-07	1.9520653202761222	4.599696231902535e-06
TRAF3IP3	1	1.0866706226332605	1.0
TRAF4	1	0.8946342103667198	1.0
TRAF5	7.62486663132815e-09	1.236116513046391	3.120282989103672e-07
TRAF6	1	1.11399968341802	1.0
TRAF7	1	1.0635356935276556	1.0
TRAFD1	1	1.1790196787358045	1.0
TRAIP	1	1.0634300920135444	1.0
TRAK1	1	1.0771001720776543	1.0
TRAM1	0.02801588507765749	0.7956234138702178	0.18634642377816074
TRAM1L1	0.022554342271090606	0.7009475988011684	0.15335149198535838
TRAM2	1	1.102184676199708	1.0
TRANK1	2.0134413448350893e-08	1.259961476070591	6.48751995425285e-07
TRAP1	1	1.0220758084464028	1.0
TRAPPC10	1	0.9804778199471513	1.0
TRAPPC11	1	0.9258386025517331	1.0
TRAPPC12	1	1.0329074742454507	1.0
TRAPPC14	1	1.0640421208118462	1.0
TRAPPC2	1	0.9794833442608577	1.0
TRAPPC2L	1	0.9664728645498472	1.0
TRAPPC3	1	1.1082019132974508	1.0
TRAPPC4	1	1.1187589235093045	1.0
TRAPPC5	1.5352073269473657e-05	1.2607921225139005	0.00020811645827218273
TRAPPC6B	1	0.8797230146699868	1.0
TRAPPC8	1	0.9876096442820934	1.0
TRAPPC9	1	1.0565971843877071	1.0
TRARG1	1	1.139924322554318	1.0
TRAT1	1	1.0371022177781406	1.0
TRDMT1	1	1.0723021462906004	1.0
TREH	1	1.0136611470368635	1.0
TREM1	0.003296701752484514	1.2089287176710786	0.02650001067320141
TREML2	1	1.1396090226375082	1.0
TREML4	1	1.03945351852837	1.0
TRERF1	1	1.0645286385017074	1.0
TREX2	1	1.0334569791516317	1.0
TRH	5.475369072540299e-06	1.2823258808649083	8.073268174877581e-05
TRHDE	1	1.1846925717523369	1.0
TRHR	1	1.0712255599349925	1.0
TRIB1	1.1803055268213747e-06	1.2410573096343527	2.036592569109486e-05
TRIB2	0.0003817088058465418	1.1942027613112491	0.003803420099922736
TRIB3	1	1.03525450528523	1.0
TRIL	5.411272537420696e-07	2.586026863048596	1.0014452984912183e-05
TRIM10	1	1.0235313956097973	1.0
TRIM11	1	1.0377178189790452	1.0
TRIM14	1	1.0615822893509421	1.0
TRIM15	1	1.086623054783816	1.0
TRIM16	0.41139240506329133	0.8345234361081802	1.0
TRIM21	1	0.9030647745354934	1.0
TRIM24	1	0.933196389146402	1.0
TRIM25	1	0.9373504972519323	1.0
TRIM26	1	1.0560178127687918	1.0
TRIM27	1	1.011685372565547	1.0
TRIM28	1	1.016699780128937	1.0
TRIM29	1	1.0162358423028581	1.0
TRIM3	1	1.0893565752139958	1.0
TRIM31	1	0.8432889636828715	1.0
TRIM33	1	0.9777436510334939	1.0
TRIM35	1	1.0500046145108886	1.0
TRIM36	7.553383506659449e-08	1.2942760840994258	1.8645892672487558e-06
TRIM37	1	1.0796284757799912	1.0
TRIM38	1	0.9608581936716959	1.0
TRIM4	1	1.105523363970613	1.0
TRIM40	1	1.0847239524149477	1.0
TRIM41	0.00013746407409311173	1.1894467057808678	0.0014889509228556794
TRIM42	1	1.1664050819473144	1.0
TRIM44	1	1.0730014246920914	1.0
TRIM45	3.130996602051456e-05	2.0633011568787807	0.0003953787375775374
TRIM47	1	1.028262445068858	1.0
TRIM48	1	0.9437752557375423	1.0
TRIM49D1	1	0.987754524338483	1.0
TRIM5	1	0.9800332529065193	1.0
TRIM50	1	1.0357289536507335	1.0
TRIM54	1	1.085846121967476	1.0
TRIM55	0.32400046750678363	0.8369206625620327	1.0
TRIM56	1	1.139163394646493	1.0
TRIM58	4.34078891779867e-05	0.7095689105958363	0.0005293687202144116
TRIM59	1	1.0295635125844467	1.0
TRIM60	1	1.0459325858686754	1.0
TRIM61	1.849661592364983e-05	1.4064649705543841	0.0002459519606528763
TRIM62	1	1.0261950122867747	1.0
TRIM63	1	1.0874140711051161	1.0
TRIM65	1	1.0339734012806576	1.0
TRIM66	1	1.0710558243596395	1.0
TRIM67	1.466595441119524e-07	1.2734502423299763	3.238996136556178e-06
TRIM68	1	1.0615351055690871	1.0
TRIM69	2.0259866332144467e-05	1.257817210846807	0.00026753861450687757
TRIM7	1	1.1694180808975336	1.0
TRIM71	1	1.1712247742282136	1.0
TRIM72	8.45180724520391e-06	1.2161554424812593	0.00012033014873287986
TRIM74	1	1.0	1.0
TRIM75	1	1.0419426470964117	1.0
TRIM8	1	1.0657255053991495	1.0
TRIM9	1	0.9760464813362457	1.0
TRIML1	1	0.9987307183565606	1.0
TRIML2	1	0.8742085005376887	1.0
TRIO	1	1.0883137636655278	1.0
TRIOBP	1.3637788801377083e-06	1.2580105153099996	2.319181751167514e-05
TRIP10	1	1.1409764606284296	1.0
TRIP11	1	0.9999409741621526	1.0
TRIP12	1	0.9794114585374377	1.0
TRIP13	1	1.0077318148483623	1.0
TRIP4	1	0.9546432609462884	1.0
TRIP6	8.339697878015163e-10	1.3133200318696399	7.735701577152853e-08
TRIQK	1	0.8689007647066451	1.0
TRIR	1	0.9913215494037345	1.0
TRIT1	1	1.0290491175496963	1.0
TRMO	1	1.1093426933048613	1.0
TRMT1	1	1.0209318442840922	1.0
TRMT10A	1	1.0836843863575074	1.0
TRMT10C	1	1.0305157723398073	1.0
TRMT11	1	1.0563767682745921	1.0
TRMT12	1	1.0342177952550662	1.0
TRMT13	1	0.9888945170248926	1.0
TRMT1L	1	0.9995927073371565	1.0
TRMT2A	1	0.9733386658635632	1.0
TRMT2B	1	0.9623156836446981	1.0
TRMT44	1	1.0316490691399247	1.0
TRMT6	1	1.0292756904579297	1.0
TRMT61A	1	1.0583673778471396	1.0
TRMT61B	1	0.909637867769624	1.0
TRMT9B	1	0.97118402210095	1.0
TRMU	1	1.0384633298121793	1.0
TRNAU1AP	1	1.0721939276368364	1.0
TRNP1	3.4032996516227625e-05	1.285679784074592	0.00042589943718795075
TRNT1	1	1.0710772551685743	1.0
TRO	1	0.9973293475824975	1.0
TROAP	1	0.9815327778386563	1.0
TRPC1	1	0.9747228058969852	1.0
TRPC3	1	1.039934376161953	1.0
TRPC4	1	1.0672042634264407	1.0
TRPC4AP	1	1.1539967686643908	1.0
TRPC5	1	1.0176524238377571	1.0
TRPC6	1	1.14187646431269	1.0
TRPC7	1	1.0235152968867758	1.0
TRPM1	1	0.9963476360091797	1.0
TRPM2	1	0.9878605087127241	1.0
TRPM3	1	0.8953744544930974	1.0
TRPM4	1	1.0288036296564154	1.0
TRPM5	1	0.9730891269513997	1.0
TRPM6	1	1.1227424117269489	1.0
TRPM7	1	0.9766149467823212	1.0
TRPM8	1	1.0666265051481765	1.0
TRPS1	1	1.1849634160053293	1.0
TRPV1	1	1.0351123881923472	1.0
TRPV2	1	1.1565935017589155	1.0
TRPV3	2.704444883299203e-08	1.2626277515774014	8.068524159628519e-07
TRPV4	1	1.1552369701401366	1.0
TRPV5	1	1.0757669740678155	1.0
TRRAP	1	1.0315364785633665	1.0
TRUB1	0.00010514881706267302	0.821198883037326	0.0011695513409478275
TRUB2	1	1.036975173862212	1.0
TSC1	1	1.011009194920665	1.0
TSC2	1	1.0352537573459721	1.0
TSC22D1	0.010110840857443008	0.8084979451151336	0.07289044716117063
TSC22D2	1	1.0430143565446686	1.0
TSC22D3	1	1.0416470868878098	1.0
TSC22D4	1	0.9299662188187848	1.0
TSEN15	0.04423716860056309	0.8073261849856391	0.281751920695638
TSEN2	1	1.0323999954117435	1.0
TSEN34	1	1.0358778680932983	1.0
TSEN54	1	1.0132722576793383	1.0
TSG101	1	1.008143698550928	1.0
TSGA10	1	0.963365990191939	1.0
TSGA10IP	1	0.9565448500884205	1.0
TSGA13	1	1.1692849092390711	1.0
TSHB	1	1.103190358503229	1.0
TSHR	1	1.1878316777572377	1.0
TSHZ1	1	0.9733665911292148	1.0
TSHZ2	1	1.137021762985722	1.0
TSHZ3	1	0.9044053564308716	1.0
TSKS	1	1.0656511389168104	1.0
TSKU	1	1.075049240035619	1.0
TSLP	1	1.088914831767593	1.0
TSN	1	1.0387288191020048	1.0
TSNARE1	1	1.0410041735336977	1.0
TSNAXIP1	1	1.0068697952904166	1.0
TSPAN1	1	1.0302882828410598	1.0
TSPAN11	1	1.0750938338895013	1.0
TSPAN12	1	1.0219112349743131	1.0
TSPAN13	1	0.9561364426753419	1.0
TSPAN14	1	1.0996407383565205	1.0
TSPAN15	0.0004258552348408973	1.275467502356851	0.004183385346110355
TSPAN16	1	1.170510990157481	1.0
TSPAN17	1	1.0458261175280839	1.0
TSPAN18	1	0.9554251700465818	1.0
TSPAN2	1	1.1060009256084975	1.0
TSPAN3	2.2636322811755446e-09	1.298870067432088	1.4869052387721764e-07
TSPAN31	1	0.9288472521499012	1.0
TSPAN32	1	1.0774531391282427	1.0
TSPAN33	7.62486663132815e-09	1.6419065449389112	3.120282989103672e-07
TSPAN4	1	1.1103856551420048	1.0
TSPAN5	1	1.118458254369242	1.0
TSPAN6	1	0.934236403973758	1.0
TSPAN7	1	1.0646862689572056	1.0
TSPAN8	0.005145996159865781	1.2547964750118823	0.03934039521815474
TSPAN9	1	1.0331770353706555	1.0
TSPEAR	1	0.8814610359257823	1.0
TSPO	0.001795502998652447	1.2096392233918942	0.015326365529490073
TSPOAP1	1	0.9809409957487557	1.0
TSPY10	1	1.0	1.0
TSPYL2	1	1.0066356698935703	1.0
TSPYL4	1	1.0561820308175756	1.0
TSPYL5	1	1.015293557206347	1.0
TSR1	1	1.0496120996922578	1.0
TSR2	0.0091805927126575	1.2123909368202324	0.06694091065613293
TSR3	1	1.015191534898925	1.0
TSSC4	1	0.9765279872819393	1.0
TSSK3	1	1.0524527684207432	1.0
TST	1	1.0086743671856928	1.0
TSTD2	1	0.9922627770519834	1.0
TSTD3	1	1.0232613788822276	1.0
TTBK1	1	1.1496448548945573	1.0
TTBK2	1	1.0199833394675846	1.0
TTC1	1	1.0009721577922446	1.0
TTC12	1	0.974560415283951	1.0
TTC13	1	1.008731438856841	1.0
TTC16	1	0.9950253174589416	1.0
TTC17	1	1.0106679418225626	1.0
TTC19	0.00012870131525559897	1.2247411286393028	0.0014059768950656262
TTC21A	1	0.9968656506657018	1.0
TTC21B	1	1.0020691793774876	1.0
TTC22	1	1.1477168215792994	1.0
TTC23	1	1.0977932683339588	1.0
TTC23L	1	0.978888084375448	1.0
TTC24	1	0.9429617011762765	1.0
TTC27	1	1.1348721064694933	1.0
TTC28	8.745960303215616e-07	1.5859153010630962	1.5619244158776548e-05
TTC29	0.25198899426512156	1.213591889208903	1.0
TTC3	1	1.0940492495222571	1.0
TTC31	1	1.0233751202840389	1.0
TTC32	1	0.90686266641486	1.0
TTC33	1	1.0032266448816447	1.0
TTC34	1	1.036942014643381	1.0
TTC38	1.072246870030521e-08	1.2300742694962572	3.9260139583294556e-07
TTC39A	1	1.09051107353827	1.0
TTC39B	1	1.1796225818742359	1.0
TTC39C	0.0008702520008354446	1.2019605804432505	0.008009144241002093
TTC6	1	1.141002292816545	1.0
TTC7A	1.429662493374028e-09	1.2026480388128558	1.0832170525291832e-07
TTC7B	1	1.070050660155711	1.0
TTC8	1	0.8808344197975779	1.0
TTC9	1	1.1739463061204451	1.0
TTC9B	0.00010514881706267302	1.3035723030941886	0.0011695513409478275
TTC9C	1	1.002042512185575	1.0
TTF1	1	1.0253614867718066	1.0
TTF2	1	1.0748070499982285	1.0
TTI1	1	1.0570221169834044	1.0
TTI2	0.00018910062402879488	1.356440871319809	0.0019932403930858853
TTK	1	1.032762240164269	1.0
TTL	1	1.0732570435649325	1.0
TTLL1	1	1.0871196974936994	1.0
TTLL10	1	1.0672146087808083	1.0
TTLL11	1	1.072293070568618	1.0
TTLL12	1	1.0496007813407062	1.0
TTLL2	1	1.1557318257766402	1.0
TTLL3	1	1.0004149727681169	1.0
TTLL4	1	1.083618798229131	1.0
TTLL5	1	1.014957370519753	1.0
TTLL6	1	0.9620609233082809	1.0
TTLL7	1	1.0350994123873116	1.0
TTLL8	1	1.018385842241856	1.0
TTLL9	1	1.1224568259962737	1.0
TTN	1	1.0374834907540946	1.0
TTPA	0.00018910062402879488	1.22403913934462	0.0019932403930858853
TTPAL	1	1.1274427267076965	1.0
TTR	1	1.1809631217085332	1.0
TTYH1	0.12443017758826085	0.7656110615659916	0.7304963053273235
TTYH2	1	0.9917657039362757	1.0
TTYH3	1	1.139872006837494	1.0
TUB	1	1.0553601790156535	1.0
TUBA1C	1	1.059111362583225	1.0
TUBA3C	1	1.0441379598638003	1.0
TUBA3E	1	1.0123714653977687	1.0
TUBA4A	1	1.0291885524379345	1.0
TUBAL3	1	0.9579672014199871	1.0
TUBB	1	1.129356361796796	1.0
TUBB1	1	1.0916752021944245	1.0
TUBB2A	0.0061374128909844625	1.4187488342785846	0.04643257750692892
TUBB2B	0.00036110629707015204	1.5091750034021238	0.003619339801348184
TUBB3	1	1.0648969752635344	1.0
TUBB4A	1	1.0942558781280514	1.0
TUBB4B	0.05226345801127454	1.2600821847987298	0.3276903829834318
TUBB6	3.030407931788482e-06	1.3601885735661638	4.75208948729741e-05
TUBB8	0.039127364465855616	1.4287096631106033	0.2533182373730627
TUBD1	1	0.9873603125100147	1.0
TUBG1	1	0.9839192767889688	1.0
TUBG2	1	1.0248107675352194	1.0
TUBGCP2	1	1.0110833622838955	1.0
TUBGCP3	1	1.0211218249899479	1.0
TUBGCP4	1	0.9946731001738042	1.0
TUBGCP5	1	1.032732226604954	1.0
TUBGCP6	1	1.1104216561913414	1.0
TUFM	0.6608241614459439	1.2389738009661329	1.0
TUFT1	1	0.9895253337036418	1.0
TULP1	1	1.1643899394421782	1.0
TULP2	1	1.1104399859605183	1.0
TULP3	1	1.1886079818023856	1.0
TULP4	1	1.0968828992667152	1.0
TUSC1	0.02801588507765749	2.1846001241827344	0.18634642377816074
TUSC2	0.013381765556894907	0.8103355554218166	0.09451219282338558
TUSC3	1	1.1213667020578422	1.0
TUT1	0.0671384022728293	0.7269993321687569	0.41184498869164426
TUT4	1	1.0985969037007162	1.0
TUT7	1	1.0048312659894045	1.0
TVP23A	1	1.0659289677366042	1.0
TVP23B	1	1.0	1.0
TWF1	1	0.8576841846465518	1.0
TWF2	1	1.1816322408630027	1.0
TWIST1	0.0004258552348408973	1.409262011789724	0.004183385346110355
TWIST2	1	0.9991613054845906	1.0
TWNK	1	0.9190580906878001	1.0
TWSG1	1	1.0386139865129338	1.0
TXK	1	0.9672626289548133	1.0
TXLNA	1	1.14159851004727	1.0
TXLNG	1	1.0735730091328572	1.0
TXN	1	1.0973215852261422	1.0
TXN2	1	1.1237234939256244	1.0
TXNDC11	1	1.080261491018036	1.0
TXNDC12	1	0.999977840427988	1.0
TXNDC15	1	0.9651729615054156	1.0
TXNDC16	1	1.0060156892826664	1.0
TXNDC2	1	0.9829455688308111	1.0
TXNDC8	1	1.0689703990809494	1.0
TXNDC9	0.014648792027793529	1.245282581415697	0.10279677303318659
TXNIP	1	1.0429858886829122	1.0
TXNL1	1	0.9867151737885436	1.0
TXNL4A	1	1.0446833063240852	1.0
TXNL4B	1	0.9869307726254433	1.0
TXNRD1	1	1.0914272171902406	1.0
TXNRD2	1	1.1009535802572343	1.0
TXNRD3	1	1.091772086371818	1.0
TYK2	1	0.9936410858909064	1.0
TYMP	1	1.0892679854568632	1.0
TYMS	1	1.0042405876091134	1.0
TYR	1	1.1293403951543761	1.0
TYRO3	1	1.1625826174893197	1.0
TYROBP	0.011834268970293039	1.2082303458950732	0.08440050633286811
TYRP1	1	0.9166859937492906	1.0
TYSND1	1	1.0578508109661988	1.0
TYW1	0.038164276973597304	1.223982998290211	0.2477117298901216
TYW1B	1	1.0	1.0
TYW3	1	0.8913268552041156	1.0
U2AF2	1	0.9448953098369736	1.0
U2SURP	1	0.9903061634174684	1.0
UACA	1	1.160476539702171	1.0
UAP1	1.1913854111450234e-10	1.3619758642092519	3.039025619595764e-08
UAP1L1	1.1913854111450234e-10	1.5270145376657924	3.039025619595764e-08
UBA1	1	0.9402196676281784	1.0
UBA2	0.13926835891276826	1.643263766470707	0.8098412739969294
UBA3	1	1.0494743991838027	1.0
UBA52	1	1.1247206903610514	1.0
UBA6	1	1.010659451061443	1.0
UBA7	4.697501623749601e-05	1.3152158849045594	0.000570597320249902
UBAC1	1	1.0370257733970465	1.0
UBAC2	1	1.1054470432483894	1.0
UBALD1	1	1.0346418859498487	1.0
UBALD2	1	1.0275991737554002	1.0
UBAP1	1	1.0628237117185362	1.0
UBAP1L	1	1.0718169522659868	1.0
UBAP2	1	1.015297850965846	1.0
UBAP2L	1	0.9938500136629353	1.0
UBASH3A	1	1.0176567088647823	1.0
UBASH3B	1	1.0225491862195657	1.0
UBB	1	1.1672967110885641	1.0
UBC	4.765541644580094e-10	1.4565465797244523	5.402712212614691e-08
UBE2A	1	1.004615927026913	1.0
UBE2B	1	0.9729401422185754	1.0
UBE2C	1	0.9632161429414213	1.0
UBE2D1	1	1.0148333109619658	1.0
UBE2D2	4.5665802809188747e-07	1.2538249254723333	8.649939504884081e-06
